image_id,split,image_path,width,height,total_labels,small_labels,medium_labels,large_labels,small_ratio,border_object_count,border_object_ratio,density_level,small_object_level,dominant_classes,roi_best_by_small_efficiency,roi_best_by_small_coverage
9999972_00000_d_0000156,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999972_00000_d_0000156.jpg,1916,1078,23,13,9,1,0.5652173913043478,1,0.043478260869565216,low,some_small,car|van|pedestrian,uncertain,density
9999972_00000_d_0000157,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999972_00000_d_0000157.jpg,1916,1078,12,5,7,0,0.4166666666666667,0,0.0,low,some_small,car|van|truck,center,density
9999972_00000_d_0000158,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999972_00000_d_0000158.jpg,1916,1078,22,11,11,0,0.5,1,0.045454545454545456,low,some_small,car|van|people,center,center
9999972_00000_d_0000159,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999972_00000_d_0000159.jpg,1916,1078,8,4,4,0,0.5,0,0.0,low,some_small,car|truck|pedestrian,center,horizon
9999972_00000_d_0000160,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999972_00000_d_0000160.jpg,1916,1078,23,10,13,0,0.43478260869565216,1,0.043478260869565216,low,some_small,car|truck|van,center,density
9999972_00000_d_0000161,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999972_00000_d_0000161.jpg,1916,1078,16,7,9,0,0.4375,0,0.0,low,some_small,car|van|people,horizon,horizon
9999972_00000_d_0000162,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999972_00000_d_0000162.jpg,1916,1078,29,24,5,0,0.8275862068965517,2,0.06896551724137931,low,many_small,car|motor|van,center,uncertain
9999974_00000_d_0000001,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000001.jpg,1916,1078,29,8,21,0,0.27586206896551724,1,0.034482758620689655,low,few_small,car|motor|pedestrian,horizon,horizon
9999974_00000_d_0000002,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000002.jpg,1916,1078,15,2,8,5,0.13333333333333333,1,0.06666666666666667,low,few_small,car|pedestrian|van,uncertain,uncertain
9999974_00000_d_0000003,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000003.jpg,1916,1078,40,4,35,1,0.1,6,0.15,medium,few_small,car|van|truck,horizon,horizon
9999974_00000_d_0000004,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000004.jpg,1916,1078,26,4,20,2,0.15384615384615385,2,0.07692307692307693,low,few_small,car|motor|truck,horizon,horizon
9999974_00000_d_0000005,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000005.jpg,1916,1078,17,4,12,1,0.23529411764705882,4,0.23529411764705882,low,few_small,car|pedestrian,horizon,horizon
9999974_00000_d_0000006,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000006.jpg,1916,1078,26,6,18,2,0.23076923076923078,4,0.15384615384615385,low,few_small,car|pedestrian|truck,horizon,horizon
9999974_00000_d_0000007,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000007.jpg,1916,1078,65,41,23,1,0.6307692307692307,1,0.015384615384615385,medium,some_small,car|pedestrian|motor,horizon,uncertain
9999974_00000_d_0000008,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000008.jpg,1916,1078,33,17,16,0,0.5151515151515151,2,0.06060606060606061,medium,some_small,car|bicycle|motor,horizon,horizon
9999974_00000_d_0000009,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000009.jpg,1916,1078,26,12,14,0,0.46153846153846156,7,0.2692307692307692,low,some_small,car|pedestrian|motor,horizon,uncertain
9999974_00000_d_0000010,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000010.jpg,1916,1078,23,9,14,0,0.391304347826087,2,0.08695652173913043,low,few_small,car|pedestrian|motor,center,center
9999974_00000_d_0000011,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000011.jpg,1916,1078,26,8,18,0,0.3076923076923077,1,0.038461538461538464,low,few_small,car|pedestrian|motor,center,uncertain
9999974_00000_d_0000012,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000012.jpg,1916,1078,26,7,18,1,0.2692307692307692,1,0.038461538461538464,low,few_small,car|pedestrian|bicycle,horizon,uncertain
9999974_00000_d_0000013,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000013.jpg,1916,1078,19,5,12,2,0.2631578947368421,2,0.10526315789473684,low,few_small,car|pedestrian|van,horizon,density
9999974_00000_d_0000014,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000014.jpg,1916,1078,27,7,20,0,0.25925925925925924,1,0.037037037037037035,low,few_small,car|motor|pedestrian,horizon,horizon
9999974_00000_d_0000015,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000015.jpg,1916,1078,42,12,30,0,0.2857142857142857,4,0.09523809523809523,medium,some_small,car|motor|van,center,horizon
9999974_00000_d_0000016,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000016.jpg,1916,1078,29,2,27,0,0.06896551724137931,0,0.0,low,few_small,car|van|tricycle,center,center
9999974_00000_d_0000017,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000017.jpg,1916,1078,56,22,30,4,0.39285714285714285,7,0.125,medium,some_small,car|motor|truck,horizon,density
9999974_00000_d_0000018,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000018.jpg,1916,1078,37,17,18,2,0.4594594594594595,5,0.13513513513513514,medium,some_small,car|motor|pedestrian,horizon,density
9999974_00000_d_0000019,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000019.jpg,1916,1078,22,3,19,0,0.13636363636363635,4,0.18181818181818182,low,few_small,car|truck|van,uncertain,uncertain
9999974_00000_d_0000020,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000020.jpg,1916,1078,28,6,22,0,0.21428571428571427,2,0.07142857142857142,low,few_small,car|truck|pedestrian,horizon,uncertain
9999974_00000_d_0000021,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000021.jpg,1916,1078,14,2,11,1,0.14285714285714285,3,0.21428571428571427,low,few_small,car|van|tricycle,horizon,horizon
9999974_00000_d_0000022,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000022.jpg,1916,1078,15,4,10,1,0.26666666666666666,3,0.2,low,few_small,car|tricycle|van,uncertain,uncertain
9999974_00000_d_0000023,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000023.jpg,1916,1078,14,9,5,0,0.6428571428571429,1,0.07142857142857142,low,some_small,car|pedestrian|motor,center,density
9999974_00000_d_0000024,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000024.jpg,1916,1078,28,9,19,0,0.32142857142857145,3,0.10714285714285714,low,few_small,car|pedestrian|van,horizon,density
9999974_00000_d_0000025,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000025.jpg,1916,1078,32,6,21,5,0.1875,3,0.09375,medium,few_small,car|van|motor,center,uncertain
9999974_00000_d_0000026,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000026.jpg,1916,1078,54,12,39,3,0.2222222222222222,5,0.09259259259259259,medium,some_small,motor|car|van,horizon,horizon
9999974_00000_d_0000027,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000027.jpg,1916,1078,55,7,44,4,0.12727272727272726,5,0.09090909090909091,medium,few_small,motor|car|van,center,center
9999974_00000_d_0000028,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000028.jpg,1916,1078,21,1,20,0,0.047619047619047616,3,0.14285714285714285,low,few_small,car|motor|van,density,density
9999974_00000_d_0000029,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000029.jpg,1916,1078,74,28,44,2,0.3783783783783784,1,0.013513513513513514,medium,some_small,motor|car|van,center,center
9999974_00000_d_0000030,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000030.jpg,1916,1078,48,4,35,9,0.08333333333333333,3,0.0625,medium,few_small,car|van|tricycle,center,center
9999974_00000_d_0000031,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000031.jpg,1916,1078,13,2,11,0,0.15384615384615385,1,0.07692307692307693,low,few_small,car|awning-tricycle|truck,center,center
9999974_00000_d_0000032,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000032.jpg,1916,1078,13,3,10,0,0.23076923076923078,1,0.07692307692307693,low,few_small,truck|car|motor,uncertain,uncertain
9999974_00000_d_0000033,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000033.jpg,1916,1078,38,31,3,4,0.8157894736842105,1,0.02631578947368421,medium,many_small,car|van|truck,horizon,density
9999974_00000_d_0000034,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000034.jpg,1916,1078,48,26,20,2,0.5416666666666666,6,0.125,medium,some_small,car|truck|motor,horizon,density
9999974_00000_d_0000035,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000035.jpg,1916,1078,37,8,28,1,0.21621621621621623,6,0.16216216216216217,medium,few_small,car|van|truck,horizon,horizon
9999974_00000_d_0000036,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000036.jpg,1916,1078,47,11,36,0,0.23404255319148937,4,0.0851063829787234,medium,some_small,car|motor|pedestrian,center,density
9999974_00000_d_0000037,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000037.jpg,1916,1078,25,2,11,12,0.08,7,0.28,low,few_small,car|van|tricycle,horizon,horizon
9999974_00000_d_0000038,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000038.jpg,1916,1078,14,2,8,4,0.14285714285714285,2,0.14285714285714285,low,few_small,van|tricycle|car,horizon,horizon
9999974_00000_d_0000039,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000039.jpg,1916,1078,27,1,20,6,0.037037037037037035,3,0.1111111111111111,low,few_small,motor|car|bicycle,horizon,horizon
9999974_00000_d_0000040,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000040.jpg,1916,1078,28,7,15,6,0.25,8,0.2857142857142857,low,few_small,car|motor|bicycle,horizon,horizon
9999974_00000_d_0000041,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000041.jpg,1916,1078,27,2,20,5,0.07407407407407407,3,0.1111111111111111,low,few_small,motor|car|bicycle,horizon,horizon
9999974_00000_d_0000042,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000042.jpg,1916,1078,34,4,23,7,0.11764705882352941,7,0.20588235294117646,medium,few_small,motor|van|bicycle,horizon,horizon
9999974_00000_d_0000043,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000043.jpg,1916,1078,30,5,18,7,0.16666666666666666,3,0.1,medium,few_small,motor|car|tricycle,center,uncertain
9999974_00000_d_0000044,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000044.jpg,1916,1078,23,3,13,7,0.13043478260869565,5,0.21739130434782608,low,few_small,motor|tricycle|car,center,center
9999974_00000_d_0000045,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000045.jpg,1916,1078,22,3,12,7,0.13636363636363635,6,0.2727272727272727,low,few_small,motor|truck|pedestrian,horizon,horizon
9999974_00000_d_0000046,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000046.jpg,1916,1078,31,5,18,8,0.16129032258064516,2,0.06451612903225806,medium,few_small,tricycle|motor|car,uncertain,uncertain
9999974_00000_d_0000047,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000047.jpg,1916,1078,38,11,21,6,0.2894736842105263,6,0.15789473684210525,medium,some_small,motor|tricycle|pedestrian,center,uncertain
9999974_00000_d_0000048,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000048.jpg,1916,1078,36,7,23,6,0.19444444444444445,4,0.1111111111111111,medium,few_small,motor|van|tricycle,uncertain,uncertain
9999974_00000_d_0000049,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000049.jpg,1916,1078,14,2,8,4,0.14285714285714285,3,0.21428571428571427,low,few_small,van|car|motor,center,center
9999974_00000_d_0000050,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000050.jpg,1916,1078,22,0,17,5,0.0,5,0.22727272727272727,low,few_small,car|van|truck,horizon,horizon
9999974_00000_d_0000051,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000051.jpg,1916,1078,19,1,11,7,0.05263157894736842,0,0.0,low,few_small,car|van|truck,center,horizon
9999974_00000_d_0000052,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000052.jpg,1916,1078,29,2,12,15,0.06896551724137931,5,0.1724137931034483,low,few_small,car|van|tricycle,horizon,horizon
9999974_00000_d_0000053,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000053.jpg,1916,1078,34,5,21,8,0.14705882352941177,6,0.17647058823529413,medium,few_small,tricycle|van|motor,horizon,density
9999974_00000_d_0000054,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000054.jpg,1916,1078,30,5,18,7,0.16666666666666666,7,0.23333333333333334,medium,few_small,car|tricycle|bicycle,center,center
9999974_00000_d_0000055,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000055.jpg,1916,1078,13,1,7,5,0.07692307692307693,1,0.07692307692307693,low,few_small,car|bicycle|van,horizon,horizon
9999974_00000_d_0000056,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000056.jpg,1916,1078,43,24,17,2,0.5581395348837209,12,0.27906976744186046,medium,some_small,car|van|motor,horizon,horizon
9999974_00000_d_0000057,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999974_00000_d_0000057.jpg,1916,1078,36,12,15,9,0.3333333333333333,0,0.0,medium,some_small,truck|car|pedestrian,horizon,density
9999975_00000_d_0000001,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000001.jpg,1400,1050,52,51,1,0,0.9807692307692307,1,0.019230769230769232,medium,many_small,car|pedestrian|motor,center,density
9999975_00000_d_0000002,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000002.jpg,1400,1050,65,62,3,0,0.9538461538461539,5,0.07692307692307693,medium,many_small,car|motor|people,center,density
9999975_00000_d_0000003,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000003.jpg,1400,1050,60,49,11,0,0.8166666666666667,23,0.38333333333333336,medium,many_small,car|motor|pedestrian,density,density
9999975_00000_d_0000004,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000004.jpg,1400,1050,111,104,7,0,0.9369369369369369,29,0.26126126126126126,high,many_small,car|motor|pedestrian,horizon,density
9999975_00000_d_0000005,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000005.jpg,1400,1050,57,53,4,0,0.9298245614035088,11,0.19298245614035087,medium,many_small,car|pedestrian|motor,horizon,density
9999975_00000_d_0000006,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000006.jpg,1400,1050,65,64,1,0,0.9846153846153847,6,0.09230769230769231,medium,many_small,car|pedestrian|van,horizon,density
9999975_00000_d_0000007,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000007.jpg,1400,1050,143,132,11,0,0.9230769230769231,13,0.09090909090909091,high,many_small,car|motor|van,horizon,density
9999975_00000_d_0000008,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000008.jpg,1400,1050,68,61,7,0,0.8970588235294118,5,0.07352941176470588,medium,many_small,car|motor|bicycle,horizon,density
9999975_00000_d_0000009,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000009.jpg,1400,1050,87,79,8,0,0.9080459770114943,25,0.28735632183908044,medium,many_small,car|bicycle|pedestrian,horizon,density
9999975_00000_d_0000010,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000010.jpg,1400,1050,103,100,3,0,0.970873786407767,15,0.14563106796116504,high,many_small,car|motor|bicycle,uncertain,density
9999975_00000_d_0000011,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000011.jpg,1400,1050,128,125,3,0,0.9765625,16,0.125,high,many_small,car|motor|pedestrian,horizon,density
9999975_00000_d_0000012,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000012.jpg,1400,1050,108,92,16,0,0.8518518518518519,18,0.16666666666666666,high,many_small,car|motor|pedestrian,horizon,density
9999975_00000_d_0000013,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000013.jpg,1400,1050,117,108,9,0,0.9230769230769231,12,0.10256410256410256,high,many_small,car|motor|pedestrian,horizon,density
9999975_00000_d_0000014,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000014.jpg,1400,1050,100,81,19,0,0.81,8,0.08,high,many_small,car|motor|van,horizon,uncertain
9999975_00000_d_0000015,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000015.jpg,1400,1050,119,118,1,0,0.9915966386554622,7,0.058823529411764705,high,many_small,car|bicycle|motor,center,density
9999975_00000_d_0000016,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000016.jpg,1400,1050,86,76,10,0,0.8837209302325582,13,0.1511627906976744,medium,many_small,car|bicycle|motor,center,density
9999975_00000_d_0000017,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000017.jpg,1400,1050,75,75,0,0,1.0,4,0.05333333333333334,medium,many_small,car|motor|pedestrian,center,density
9999975_00000_d_0000018,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000018.jpg,1400,1050,76,74,2,0,0.9736842105263158,6,0.07894736842105263,medium,many_small,car|motor|van,center,density
9999975_00000_d_0000019,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000019.jpg,1400,1050,146,145,1,0,0.9931506849315068,23,0.15753424657534246,high,many_small,car|van|motor,horizon,density
9999975_00000_d_0000020,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000020.jpg,1400,1050,168,168,0,0,1.0,22,0.13095238095238096,high,many_small,car|motor|bicycle,horizon,density
9999975_00000_d_0000021,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000021.jpg,1400,1050,140,137,3,0,0.9785714285714285,20,0.14285714285714285,high,many_small,car|motor|van,uncertain,density
9999975_00000_d_0000022,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000022.jpg,1400,1050,126,126,0,0,1.0,11,0.0873015873015873,high,many_small,car|pedestrian|van,horizon,density
9999975_00000_d_0000023,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000023.jpg,1400,1050,61,56,5,0,0.9180327868852459,10,0.16393442622950818,medium,many_small,car|pedestrian|motor,horizon,density
9999975_00000_d_0000024,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999975_00000_d_0000024.jpg,1400,1050,53,53,0,0,1.0,3,0.05660377358490566,medium,many_small,car|pedestrian|motor,horizon,density
